IdAcademico,IdAlumno,IdSocial,SEMESTRE,NCURSOSMATRICULADOS,NCREDITOSMATRICULADOS,NCREDITOSAPROBADOS,NCREDITOSDESAPROBADOS,PROMEDIOPORCICLO,NOMBRESEDE,NOMBREESCUELA,UBIGEONACIMIENTO,EDAD,DIRECCION,ESTADOCIVIL,DEUDA,MODALIDADINGRESO,PUNTAJEINGRESO,TIPOCOLEGIO,LUGARCOLEGIO,ANOEGRESOCOLEGIO,SEXO
3513,373,373,2010-2,6,21,14,7,13,CUSCO,CONTABILIDAD,CUSCO,A,WANCHAQ,SOLTERO(A),PRIMERA CATEGORIA,OTRAS MODALIDADES,DESTACADO,PRIVADA,CUSCO,Z,MASCULINO
3514,373,373,2011-1,6,22,15,7,13,CUSCO,CONTABILIDAD,CUSCO,A,WANCHAQ,SOLTERO(A),PRIMERA CATEGORIA,OTRAS MODALIDADES,DESTACADO,PRIVADA,CUSCO,Z,MASCULINO
3515,373,373,2011-2,6,21,0,21,4,CUSCO,CONTABILIDAD,CUSCO,A,WANCHAQ,SOLTERO(A),PRIMERA CATEGORIA,OTRAS MODALIDADES,DESTACADO,PRIVADA,CUSCO,Z,MASCULINO
3516,373,373,2011-3,6,21,0,21,0,CUSCO,CONTABILIDAD,CUSCO,A,WANCHAQ,SOLTERO(A),PRIMERA CATEGORIA,OTRAS MODALIDADES,DESTACADO,PRIVADA,CUSCO,Z,MASCULINO
3517,373,373,2012-1,6,21,0,21,1,CUSCO,CONTABILIDAD,CUSCO,A,WANCHAQ,SOLTERO(A),PRIMERA CATEGORIA,OTRAS MODALIDADES,DESTACADO,PRIVADA,CUSCO,Z,MASCULINO
3518,373,373,2012-2,6,21,6,15,10,CUSCO,CONTABILIDAD,CUSCO,A,WANCHAQ,SOLTERO(A),PRIMERA CATEGORIA,OTRAS MODALIDADES,DESTACADO,PRIVADA,CUSCO,Z,MASCULINO
3519,373,373,2013-1,6,21,3,18,7,CUSCO,CONTABILIDAD,CUSCO,A,WANCHAQ,SOLTERO(A),PRIMERA CATEGORIA,OTRAS MODALIDADES,DESTACADO,PRIVADA,CUSCO,Z,MASCULINO
3520,373,373,2013-2,6,20,7,13,10,CUSCO,CONTABILIDAD,CUSCO,A,WANCHAQ,SOLTERO(A),PRIMERA CATEGORIA,OTRAS MODALIDADES,DESTACADO,PRIVADA,CUSCO,Z,MASCULINO
3521,373,373,2013-3,6,21,18,3,13,CUSCO,CONTABILIDAD,CUSCO,A,WANCHAQ,SOLTERO(A),PRIMERA CATEGORIA,OTRAS MODALIDADES,DESTACADO,PRIVADA,CUSCO,Z,MASCULINO
3522,373,373,2014-1,6,22,15,7,13,CUSCO,CONTABILIDAD,CUSCO,A,WANCHAQ,SOLTERO(A),PRIMERA CATEGORIA,OTRAS MODALIDADES,DESTACADO,PRIVADA,CUSCO,Z,MASCULINO
3523,373,373,2014-2,6,22,22,0,14,CUSCO,CONTABILIDAD,CUSCO,A,WANCHAQ,SOLTERO(A),PRIMERA CATEGORIA,OTRAS MODALIDADES,DESTACADO,PRIVADA,CUSCO,Z,MASCULINO
3524,373,373,2015-1,6,21,14,7,12,CUSCO,CONTABILIDAD,CUSCO,A,WANCHAQ,SOLTERO(A),PRIMERA CATEGORIA,OTRAS MODALIDADES,DESTACADO,PRIVADA,CUSCO,Z,MASCULINO
3525,373,373,2015-2,6,22,7,15,11,CUSCO,CONTABILIDAD,CUSCO,A,WANCHAQ,SOLTERO(A),PRIMERA CATEGORIA,OTRAS MODALIDADES,DESTACADO,PRIVADA,CUSCO,Z,MASCULINO
3526,374,374,2010-1,6,21,0,21,0,CUSCO,INGENIERIA CIVIL,CUSCO,A,SAN JERONIMO,SOLTERO(A),NO DEBE,OTRAS MODALIDADES,DESTACADO,PRIVADA,CUSCO,Z,MASCULINO
3527,374,374,2010-2,7,22,0,22,0,CUSCO,INGENIERIA CIVIL,CUSCO,A,SAN JERONIMO,SOLTERO(A),NO DEBE,OTRAS MODALIDADES,DESTACADO,PRIVADA,CUSCO,Z,MASCULINO
3528,374,374,2011-1,7,22,0,22,0,CUSCO,INGENIERIA CIVIL,CUSCO,A,SAN JERONIMO,SOLTERO(A),NO DEBE,OTRAS MODALIDADES,DESTACADO,PRIVADA,CUSCO,Z,MASCULINO
3529,374,374,2011-2,7,22,0,22,0,CUSCO,INGENIERIA CIVIL,CUSCO,A,SAN JERONIMO,SOLTERO(A),NO DEBE,OTRAS MODALIDADES,DESTACADO,PRIVADA,CUSCO,Z,MASCULINO
3530,374,374,2013-2,6,19,7,12,8,CUSCO,INGENIERIA CIVIL,CUSCO,A,SAN JERONIMO,SOLTERO(A),NO DEBE,OTRAS MODALIDADES,DESTACADO,PRIVADA,CUSCO,Z,MASCULINO
3531,374,374,2013-3,6,19,3,16,7,CUSCO,INGENIERIA CIVIL,CUSCO,A,SAN JERONIMO,SOLTERO(A),NO DEBE,OTRAS MODALIDADES,DESTACADO,PRIVADA,CUSCO,Z,MASCULINO
3532,374,374,2014-1,5,16,12,4,13,CUSCO,INGENIERIA CIVIL,CUSCO,A,SAN JERONIMO,SOLTERO(A),NO DEBE,OTRAS MODALIDADES,DESTACADO,PRIVADA,CUSCO,Z,MASCULINO
3533,374,374,2014-2,5,19,15,4,13,CUSCO,INGENIERIA CIVIL,CUSCO,A,SAN JERONIMO,SOLTERO(A),NO DEBE,OTRAS MODALIDADES,DESTACADO,PRIVADA,CUSCO,Z,MASCULINO
3534,374,374,2015-1,6,20,9,11,9,CUSCO,INGENIERIA CIVIL,CUSCO,A,SAN JERONIMO,SOLTERO(A),NO DEBE,OTRAS MODALIDADES,DESTACADO,PRIVADA,CUSCO,Z,MASCULINO
3535,374,374,2015-2,5,18,3,15,9,CUSCO,INGENIERIA CIVIL,CUSCO,A,SAN JERONIMO,SOLTERO(A),NO DEBE,OTRAS MODALIDADES,DESTACADO,PRIVADA,CUSCO,Z,MASCULINO
3536,375,375,2010-1,6,21,10,11,13,OTRAS SEDES,CONTABILIDAD,CUSCO,C,QUILLABAMBA,SOLTERO(A),SEGUNDA CATEGORIA,EXAMEN ADMISION ORDINARIO,ESPERADO,PRIVADA,CUSCO,X,MASCULINO
3537,375,375,2010-2,6,21,21,0,15,OTRAS SEDES,CONTABILIDAD,CUSCO,C,QUILLABAMBA,SOLTERO(A),SEGUNDA CATEGORIA,EXAMEN ADMISION ORDINARIO,ESPERADO,PRIVADA,CUSCO,X,MASCULINO
3538,375,375,2011-1,6,22,18,4,12,OTRAS SEDES,CONTABILIDAD,CUSCO,C,QUILLABAMBA,SOLTERO(A),SEGUNDA CATEGORIA,EXAMEN ADMISION ORDINARIO,ESPERADO,PRIVADA,CUSCO,X,MASCULINO
3539,375,375,2011-2,6,22,15,7,12,OTRAS SEDES,CONTABILIDAD,CUSCO,C,QUILLABAMBA,SOLTERO(A),SEGUNDA CATEGORIA,EXAMEN ADMISION ORDINARIO,ESPERADO,PRIVADA,CUSCO,X,MASCULINO
3540,375,375,2011-3,6,21,7,14,10,OTRAS SEDES,CONTABILIDAD,CUSCO,C,QUILLABAMBA,SOLTERO(A),SEGUNDA CATEGORIA,EXAMEN ADMISION ORDINARIO,ESPERADO,PRIVADA,CUSCO,X,MASCULINO
3541,375,375,2012-1,6,21,14,7,12,OTRAS SEDES,CONTABILIDAD,CUSCO,C,QUILLABAMBA,SOLTERO(A),SEGUNDA CATEGORIA,EXAMEN ADMISION ORDINARIO,ESPERADO,PRIVADA,CUSCO,X,MASCULINO
3542,375,375,2012-2,6,22,10,12,12,OTRAS SEDES,CONTABILIDAD,CUSCO,C,QUILLABAMBA,SOLTERO(A),SEGUNDA CATEGORIA,EXAMEN ADMISION ORDINARIO,ESPERADO,PRIVADA,CUSCO,X,MASCULINO
3543,375,375,2013-1,6,22,4,18,8,OTRAS SEDES,CONTABILIDAD,CUSCO,C,QUILLABAMBA,SOLTERO(A),SEGUNDA CATEGORIA,EXAMEN ADMISION ORDINARIO,ESPERADO,PRIVADA,CUSCO,X,MASCULINO
3544,375,375,2013-2,6,22,8,14,11,OTRAS SEDES,CONTABILIDAD,CUSCO,C,QUILLABAMBA,SOLTERO(A),SEGUNDA CATEGORIA,EXAMEN ADMISION ORDINARIO,ESPERADO,PRIVADA,CUSCO,X,MASCULINO
3545,375,375,2013-3,6,22,7,15,8,OTRAS SEDES,CONTABILIDAD,CUSCO,C,QUILLABAMBA,SOLTERO(A),SEGUNDA CATEGORIA,EXAMEN ADMISION ORDINARIO,ESPERADO,PRIVADA,CUSCO,X,MASCULINO
3546,375,375,2014-1,5,20,16,4,13,OTRAS SEDES,CONTABILIDAD,CUSCO,C,QUILLABAMBA,SOLTERO(A),SEGUNDA CATEGORIA,EXAMEN ADMISION ORDINARIO,ESPERADO,PRIVADA,CUSCO,X,MASCULINO
3547,375,375,2014-2,6,22,4,18,9,OTRAS SEDES,CONTABILIDAD,CUSCO,C,QUILLABAMBA,SOLTERO(A),SEGUNDA CATEGORIA,EXAMEN ADMISION ORDINARIO,ESPERADO,PRIVADA,CUSCO,X,MASCULINO
3548,375,375,2015-1,5,18,0,18,1,OTRAS SEDES,CONTABILIDAD,CUSCO,C,QUILLABAMBA,SOLTERO(A),SEGUNDA CATEGORIA,EXAMEN ADMISION ORDINARIO,ESPERADO,PRIVADA,CUSCO,X,MASCULINO
3549,375,375,2015-2,5,18,15,3,12,OTRAS SEDES,CONTABILIDAD,CUSCO,C,QUILLABAMBA,SOLTERO(A),SEGUNDA CATEGORIA,EXAMEN ADMISION ORDINARIO,ESPERADO,PRIVADA,CUSCO,X,MASCULINO
3550,376,376,2010-1,6,21,18,3,12,OTRAS SEDES,CONTABILIDAD,CUSCO,A,SICUANI,SOLTERO(A),PRIMERA CATEGORIA,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PRIVADA,CUSCO,Z,FEMENINO
3551,376,376,2010-2,6,21,9,12,12,OTRAS SEDES,CONTABILIDAD,CUSCO,A,SICUANI,SOLTERO(A),PRIMERA CATEGORIA,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PRIVADA,CUSCO,Z,FEMENINO
3552,376,376,2010-C,1,3,3,0,15,OTRAS SEDES,CONTABILIDAD,CUSCO,A,SICUANI,SOLTERO(A),PRIMERA CATEGORIA,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PRIVADA,CUSCO,Z,FEMENINO
3553,376,376,2011-1,6,21,10,11,9,OTRAS SEDES,CONTABILIDAD,CUSCO,A,SICUANI,SOLTERO(A),PRIMERA CATEGORIA,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PRIVADA,CUSCO,Z,FEMENINO
3554,376,376,2011-2,5,18,11,7,9,OTRAS SEDES,CONTABILIDAD,CUSCO,A,SICUANI,SOLTERO(A),PRIMERA CATEGORIA,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PRIVADA,CUSCO,Z,FEMENINO
3555,376,376,2011-3,6,21,0,21,0,OTRAS SEDES,CONTABILIDAD,CUSCO,A,SICUANI,SOLTERO(A),PRIMERA CATEGORIA,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PRIVADA,CUSCO,Z,FEMENINO
3556,376,376,2012-1,4,15,7,8,12,OTRAS SEDES,CONTABILIDAD,CUSCO,A,SICUANI,SOLTERO(A),PRIMERA CATEGORIA,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PRIVADA,CUSCO,Z,FEMENINO
3557,376,376,2012-2,6,22,14,8,13,OTRAS SEDES,CONTABILIDAD,CUSCO,A,SICUANI,SOLTERO(A),PRIMERA CATEGORIA,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PRIVADA,CUSCO,Z,FEMENINO
3558,376,376,2013-1,5,18,14,4,13,OTRAS SEDES,CONTABILIDAD,CUSCO,A,SICUANI,SOLTERO(A),PRIMERA CATEGORIA,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PRIVADA,CUSCO,Z,FEMENINO
3559,376,376,2013-2,5,17,10,7,12,OTRAS SEDES,CONTABILIDAD,CUSCO,A,SICUANI,SOLTERO(A),PRIMERA CATEGORIA,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PRIVADA,CUSCO,Z,FEMENINO
3560,376,376,2013-3,4,14,10,4,13,OTRAS SEDES,CONTABILIDAD,CUSCO,A,SICUANI,SOLTERO(A),PRIMERA CATEGORIA,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PRIVADA,CUSCO,Z,FEMENINO
3561,376,376,2014-1,5,19,15,4,14,OTRAS SEDES,CONTABILIDAD,CUSCO,A,SICUANI,SOLTERO(A),PRIMERA CATEGORIA,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PRIVADA,CUSCO,Z,FEMENINO
3562,376,376,2014-2,4,15,7,8,12,OTRAS SEDES,CONTABILIDAD,CUSCO,A,SICUANI,SOLTERO(A),PRIMERA CATEGORIA,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PRIVADA,CUSCO,Z,FEMENINO
3563,377,377,2010-1,6,21,10,11,11,OTRAS SEDES,CONTABILIDAD,CUSCO,B,PUERTO MALDONaNDO,NaN,PRIMERA CATEGORIA,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PUBLICA,CUSCO,Y,MASCULINO
3564,377,377,2010-2,6,21,6,15,7,OTRAS SEDES,CONTABILIDAD,CUSCO,B,PUERTO MALDONaNDO,NaN,PRIMERA CATEGORIA,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PUBLICA,CUSCO,Y,MASCULINO
3565,378,378,2010-1,7,22,22,0,15,CUSCO,INGENIERIA DE SISTEMAS,CUSCO,A,SANTIAGO,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PRIVADA,CUSCO,Z,FEMENINO
3566,378,378,2010-2,7,22,19,3,15,CUSCO,INGENIERIA DE SISTEMAS,CUSCO,A,SANTIAGO,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PRIVADA,CUSCO,Z,FEMENINO
3567,378,378,2011-1,7,22,17,5,14,CUSCO,INGENIERIA DE SISTEMAS,CUSCO,A,SANTIAGO,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PRIVADA,CUSCO,Z,FEMENINO
3568,378,378,2011-2,6,20,20,0,16,CUSCO,INGENIERIA DE SISTEMAS,CUSCO,A,SANTIAGO,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PRIVADA,CUSCO,Z,FEMENINO
3569,378,378,2011-3,6,21,18,3,14,CUSCO,INGENIERIA DE SISTEMAS,CUSCO,A,SANTIAGO,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PRIVADA,CUSCO,Z,FEMENINO
3570,378,378,2012-1,6,20,17,3,15,CUSCO,INGENIERIA DE SISTEMAS,CUSCO,A,SANTIAGO,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PRIVADA,CUSCO,Z,FEMENINO
3571,378,378,2012-2,6,22,18,4,14,CUSCO,INGENIERIA DE SISTEMAS,CUSCO,A,SANTIAGO,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PRIVADA,CUSCO,Z,FEMENINO
3572,378,378,2013-1,5,19,19,0,16,CUSCO,INGENIERIA DE SISTEMAS,CUSCO,A,SANTIAGO,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PRIVADA,CUSCO,Z,FEMENINO
3573,378,378,2013-2,6,22,22,0,16,CUSCO,INGENIERIA DE SISTEMAS,CUSCO,A,SANTIAGO,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PRIVADA,CUSCO,Z,FEMENINO
3574,378,378,2013-3,5,19,12,7,14,CUSCO,INGENIERIA DE SISTEMAS,CUSCO,A,SANTIAGO,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PRIVADA,CUSCO,Z,FEMENINO
3575,378,378,2014-1,5,17,17,0,16,CUSCO,INGENIERIA DE SISTEMAS,CUSCO,A,SANTIAGO,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PRIVADA,CUSCO,Z,FEMENINO
3576,378,378,2014-2,6,20,20,0,17,CUSCO,INGENIERIA DE SISTEMAS,CUSCO,A,SANTIAGO,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PRIVADA,CUSCO,Z,FEMENINO
3577,379,379,2010-1,6,21,17,4,14,CUSCO,CONTABILIDAD,CUSCO,A,CUSCO,SOLTERO(A),PRIMERA CATEGORIA,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PUBLICA,OTROS DISTRITOS,Z,FEMENINO
3578,379,379,2010-2,6,21,21,0,14,CUSCO,CONTABILIDAD,CUSCO,A,CUSCO,SOLTERO(A),PRIMERA CATEGORIA,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PUBLICA,OTROS DISTRITOS,Z,FEMENINO
3579,379,379,2010-C,3,11,3,8,12,CUSCO,CONTABILIDAD,CUSCO,A,CUSCO,SOLTERO(A),PRIMERA CATEGORIA,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PUBLICA,OTROS DISTRITOS,Z,FEMENINO
3580,379,379,2011-1,6,22,14,8,13,CUSCO,CONTABILIDAD,CUSCO,A,CUSCO,SOLTERO(A),PRIMERA CATEGORIA,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PUBLICA,OTROS DISTRITOS,Z,FEMENINO
3581,379,379,2013-1,6,21,14,7,13,CUSCO,CONTABILIDAD,CUSCO,A,CUSCO,SOLTERO(A),PRIMERA CATEGORIA,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PUBLICA,OTROS DISTRITOS,Z,FEMENINO
3582,380,380,2010-1,6,21,21,0,16,CUSCO,CONTABILIDAD,CUSCO,B,SANTIAGO,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,ESPERADO,PUBLICA,OTROS DISTRITOS,Y,FEMENINO
3583,380,380,2010-2,6,22,22,0,16,CUSCO,CONTABILIDAD,CUSCO,B,SANTIAGO,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,ESPERADO,PUBLICA,OTROS DISTRITOS,Y,FEMENINO
3584,380,380,2010-C,3,11,11,0,17,CUSCO,CONTABILIDAD,CUSCO,B,SANTIAGO,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,ESPERADO,PUBLICA,OTROS DISTRITOS,Y,FEMENINO
3585,380,380,2011-1,6,22,22,0,17,CUSCO,CONTABILIDAD,CUSCO,B,SANTIAGO,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,ESPERADO,PUBLICA,OTROS DISTRITOS,Y,FEMENINO
3586,380,380,2011-2,6,22,22,0,16,CUSCO,CONTABILIDAD,CUSCO,B,SANTIAGO,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,ESPERADO,PUBLICA,OTROS DISTRITOS,Y,FEMENINO
3587,380,380,2011-3,6,22,22,0,15,CUSCO,CONTABILIDAD,CUSCO,B,SANTIAGO,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,ESPERADO,PUBLICA,OTROS DISTRITOS,Y,FEMENINO
3588,380,380,2012-1,6,22,22,0,17,CUSCO,CONTABILIDAD,CUSCO,B,SANTIAGO,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,ESPERADO,PUBLICA,OTROS DISTRITOS,Y,FEMENINO
3589,380,380,2012-2,6,22,22,0,15,CUSCO,CONTABILIDAD,CUSCO,B,SANTIAGO,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,ESPERADO,PUBLICA,OTROS DISTRITOS,Y,FEMENINO
3590,380,380,2013-1,6,22,22,0,16,CUSCO,CONTABILIDAD,CUSCO,B,SANTIAGO,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,ESPERADO,PUBLICA,OTROS DISTRITOS,Y,FEMENINO
3591,380,380,2013-2,7,21,21,0,16,CUSCO,CONTABILIDAD,CUSCO,B,SANTIAGO,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,ESPERADO,PUBLICA,OTROS DISTRITOS,Y,FEMENINO
3592,380,380,2013-3,3,9,9,0,16,CUSCO,CONTABILIDAD,CUSCO,B,SANTIAGO,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,ESPERADO,PUBLICA,OTROS DISTRITOS,Y,FEMENINO
3593,381,381,2010-1,6,21,18,3,15,CUSCO,CONTABILIDAD,CUSCO,B,SAN SEBASTIAN,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PUBLICA,OTROS DISTRITOS,Z,FEMENINO
3594,381,381,2010-2,6,21,21,0,15,CUSCO,CONTABILIDAD,CUSCO,B,SAN SEBASTIAN,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PUBLICA,OTROS DISTRITOS,Z,FEMENINO
3595,381,381,2010-C,1,3,3,0,16,CUSCO,CONTABILIDAD,CUSCO,B,SAN SEBASTIAN,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PUBLICA,OTROS DISTRITOS,Z,FEMENINO
3596,381,381,2011-1,6,22,18,4,14,CUSCO,CONTABILIDAD,CUSCO,B,SAN SEBASTIAN,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PUBLICA,OTROS DISTRITOS,Z,FEMENINO
3597,381,381,2011-2,6,22,14,8,12,CUSCO,CONTABILIDAD,CUSCO,B,SAN SEBASTIAN,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PUBLICA,OTROS DISTRITOS,Z,FEMENINO
3598,381,381,2011-3,7,22,22,0,15,CUSCO,CONTABILIDAD,CUSCO,B,SAN SEBASTIAN,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PUBLICA,OTROS DISTRITOS,Z,FEMENINO
3599,381,381,2012-1,6,22,22,0,15,CUSCO,CONTABILIDAD,CUSCO,B,SAN SEBASTIAN,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PUBLICA,OTROS DISTRITOS,Z,FEMENINO
3600,381,381,2012-2,5,20,16,4,15,CUSCO,CONTABILIDAD,CUSCO,B,SAN SEBASTIAN,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PUBLICA,OTROS DISTRITOS,Z,FEMENINO
3601,381,381,2013-1,6,22,22,0,15,CUSCO,CONTABILIDAD,CUSCO,B,SAN SEBASTIAN,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PUBLICA,OTROS DISTRITOS,Z,FEMENINO
3602,381,381,2013-2,6,22,22,0,14,CUSCO,CONTABILIDAD,CUSCO,B,SAN SEBASTIAN,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PUBLICA,OTROS DISTRITOS,Z,FEMENINO
3603,381,381,2013-3,6,22,22,0,15,CUSCO,CONTABILIDAD,CUSCO,B,SAN SEBASTIAN,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PUBLICA,OTROS DISTRITOS,Z,FEMENINO
3604,381,381,2014-1,5,16,16,0,15,CUSCO,CONTABILIDAD,CUSCO,B,SAN SEBASTIAN,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PUBLICA,OTROS DISTRITOS,Z,FEMENINO
3605,382,382,2010-1,6,21,17,4,14,OTRAS SEDES,CONTABILIDAD,CUSCO,B,PUERTO MALDONaNDO,OTROS,NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PUBLICA,OTROS DISTRITOS,Z,FEMENINO
3606,382,382,2010-2,6,21,17,4,13,OTRAS SEDES,CONTABILIDAD,CUSCO,B,PUERTO MALDONaNDO,OTROS,NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PUBLICA,OTROS DISTRITOS,Z,FEMENINO
3607,382,382,2010-C,3,11,11,0,14,OTRAS SEDES,CONTABILIDAD,CUSCO,B,PUERTO MALDONaNDO,OTROS,NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PUBLICA,OTROS DISTRITOS,Z,FEMENINO
3608,382,382,2011-1,6,22,18,4,15,OTRAS SEDES,CONTABILIDAD,CUSCO,B,PUERTO MALDONaNDO,OTROS,NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PUBLICA,OTROS DISTRITOS,Z,FEMENINO
3609,382,382,2011-2,6,21,18,3,14,OTRAS SEDES,CONTABILIDAD,CUSCO,B,PUERTO MALDONaNDO,OTROS,NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PUBLICA,OTROS DISTRITOS,Z,FEMENINO
3610,382,382,2012-2,6,22,18,4,14,OTRAS SEDES,CONTABILIDAD,CUSCO,B,PUERTO MALDONaNDO,OTROS,NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PUBLICA,OTROS DISTRITOS,Z,FEMENINO
3611,382,382,2013-1,6,21,18,3,14,OTRAS SEDES,CONTABILIDAD,CUSCO,B,PUERTO MALDONaNDO,OTROS,NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PUBLICA,OTROS DISTRITOS,Z,FEMENINO
3612,382,382,2013-2,6,21,17,4,13,OTRAS SEDES,CONTABILIDAD,CUSCO,B,PUERTO MALDONaNDO,OTROS,NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PUBLICA,OTROS DISTRITOS,Z,FEMENINO
3613,382,382,2013-3,4,15,12,3,14,OTRAS SEDES,CONTABILIDAD,CUSCO,B,PUERTO MALDONaNDO,OTROS,NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PUBLICA,OTROS DISTRITOS,Z,FEMENINO
3614,382,382,2014-1,5,18,18,0,15,OTRAS SEDES,CONTABILIDAD,CUSCO,B,PUERTO MALDONaNDO,OTROS,NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PUBLICA,OTROS DISTRITOS,Z,FEMENINO
3615,382,382,2014-2,6,22,22,0,16,OTRAS SEDES,CONTABILIDAD,CUSCO,B,PUERTO MALDONaNDO,OTROS,NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PUBLICA,OTROS DISTRITOS,Z,FEMENINO
3616,382,382,2015-1,6,20,17,3,15,OTRAS SEDES,CONTABILIDAD,CUSCO,B,PUERTO MALDONaNDO,OTROS,NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PUBLICA,OTROS DISTRITOS,Z,FEMENINO
3617,382,382,2015-2,4,13,13,0,15,OTRAS SEDES,CONTABILIDAD,CUSCO,B,PUERTO MALDONaNDO,OTROS,NO DEBE,EXAMEN ADMISION ORDINARIO,NO DESTACADO,PUBLICA,OTROS DISTRITOS,Z,FEMENINO
3618,383,383,2010-1,6,21,17,4,15,CUSCO,INGENIERIA CIVIL,CUSCO,C,SAN SEBASTIAN,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,ESPERADO,PUBLICA,OTROS DISTRITOS,X,MASCULINO
3619,383,383,2010-2,6,21,21,0,16,CUSCO,INGENIERIA CIVIL,CUSCO,C,SAN SEBASTIAN,SOLTERO(A),NO DEBE,EXAMEN ADMISION ORDINARIO,ESPERADO,PUBLICA,OTROS DISTRITOS,X,MASCULINO
